2024-06-23 17:31:02 status half-installed libwebp7:amd64 1.4.0-0.1
2024-06-23 17:31:02 status unpacked libwebp7:amd64 1.4.0-0.1
2024-06-23 17:31:02 install libtiff6:amd64 <none> 4.5.1+git230720-4
2024-06-23 17:31:02 status half-installed libtiff6:amd64 4.5.1+git230720-4
2024-06-23 17:31:02 status unpacked libtiff6:amd64 4.5.1+git230720-4
2024-06-23 17:31:02 install libgdk-pixbuf-2.0-0:amd64 <none> 2.42.12+dfsg-1
2024-06-23 17:31:02 status half-installed libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:02 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:02 install gtk-update-icon-cache:amd64 <none> 3.24.42-1
2024-06-23 17:31:02 status half-installed gtk-update-icon-cache:amd64 3.24.42-1
2024-06-23 17:31:02 status unpacked gtk-update-icon-cache:amd64 3.24.42-1
2024-06-23 17:31:02 install hicolor-icon-theme:all <none> 0.18-1
2024-06-23 17:31:02 status half-installed hicolor-icon-theme:all 0.18-1
2024-06-23 17:31:02 status unpacked hicolor-icon-theme:all 0.18-1
2024-06-23 17:31:02 install adwaita-icon-theme:all <none> 46.0-1
2024-06-23 17:31:02 status half-installed adwaita-icon-theme:all 46.0-1
2024-06-23 17:31:03 status unpacked adwaita-icon-theme:all 46.0-1
2024-06-23 17:31:03 install fontconfig:amd64 <none> 2.15.0-1.1
2024-06-23 17:31:03 status half-installed fontconfig:amd64 2.15.0-1.1
2024-06-23 17:31:03 status unpacked fontconfig:amd64 2.15.0-1.1
2024-06-23 17:31:03 install libpixman-1-0:amd64 <none> 0.42.2-1+b1
2024-06-23 17:31:03 status half-installed libpixman-1-0:amd64 0.42.2-1+b1
2024-06-23 17:31:03 status unpacked libpixman-1-0:amd64 0.42.2-1+b1
2024-06-23 17:31:03 install libxcb-render0:amd64 <none> 1.17.0-2
2024-06-23 17:31:03 status half-installed libxcb-render0:amd64 1.17.0-2
2024-06-23 17:31:03 status unpacked libxcb-render0:amd64 1.17.0-2
2024-06-23 17:31:03 install libcairo2:amd64 <none> 1.18.0-3+b1
2024-06-23 17:31:03 status half-installed libcairo2:amd64 1.18.0-3+b1
2024-06-23 17:31:03 status unpacked libcairo2:amd64 1.18.0-3+b1
2024-06-23 17:31:03 install libcairo-gobject2:amd64 <none> 1.18.0-3+b1
2024-06-23 17:31:03 status half-installed libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-23 17:31:03 status unpacked libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-23 17:31:03 install libdatrie1:amd64 <none> 0.2.13-3
2024-06-23 17:31:03 status half-installed libdatrie1:amd64 0.2.13-3
2024-06-23 17:31:03 status unpacked libdatrie1:amd64 0.2.13-3
2024-06-23 17:31:03 install libfribidi0:amd64 <none> 1.0.13-3+b1
2024-06-23 17:31:03 status half-installed libfribidi0:amd64 1.0.13-3+b1
2024-06-23 17:31:03 status unpacked libfribidi0:amd64 1.0.13-3+b1
2024-06-23 17:31:03 install libgtk2.0-common:all <none> 2.24.33-4
2024-06-23 17:31:03 status half-installed libgtk2.0-common:all 2.24.33-4
2024-06-23 17:31:03 status unpacked libgtk2.0-common:all 2.24.33-4
2024-06-23 17:31:03 install libthai-data:all <none> 0.1.29-2
2024-06-23 17:31:03 status half-installed libthai-data:all 0.1.29-2
2024-06-23 17:31:03 status unpacked libthai-data:all 0.1.29-2
2024-06-23 17:31:03 install libthai0:amd64 <none> 0.1.29-2
2024-06-23 17:31:03 status half-installed libthai0:amd64 0.1.29-2
2024-06-23 17:31:03 status unpacked libthai0:amd64 0.1.29-2
2024-06-23 17:31:03 install libpango-1.0-0:amd64 <none> 1.54.0+ds-1
2024-06-23 17:31:03 status half-installed libpango-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:04 status unpacked libpango-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:04 install libpangoft2-1.0-0:amd64 <none> 1.54.0+ds-1
2024-06-23 17:31:04 status half-installed libpangoft2-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:04 status unpacked libpangoft2-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:04 install libpangocairo-1.0-0:amd64 <none> 1.54.0+ds-1
2024-06-23 17:31:04 status half-installed libpangocairo-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:04 status unpacked libpangocairo-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:04 install libxcursor1:amd64 <none> 1:1.2.2-1
2024-06-23 17:31:04 status half-installed libxcursor1:amd64 1:1.2.2-1
2024-06-23 17:31:04 status unpacked libxcursor1:amd64 1:1.2.2-1
2024-06-23 17:31:04 install libxdamage1:amd64 <none> 1:1.1.6-1+b1
2024-06-23 17:31:04 status half-installed libxdamage1:amd64 1:1.1.6-1+b1
2024-06-23 17:31:04 status unpacked libxdamage1:amd64 1:1.1.6-1+b1
2024-06-23 17:31:04 install libgtk2.0-0t64:amd64 <none> 2.24.33-4
2024-06-23 17:31:04 status half-installed libgtk2.0-0t64:amd64 2.24.33-4
2024-06-23 17:31:04 status unpacked libgtk2.0-0t64:amd64 2.24.33-4
2024-06-23 17:31:04 install libgail18t64:amd64 <none> 2.24.33-4
2024-06-23 17:31:04 status half-installed libgail18t64:amd64 2.24.33-4
2024-06-23 17:31:04 status unpacked libgail18t64:amd64 2.24.33-4
2024-06-23 17:31:04 install libgail-common:amd64 <none> 2.24.33-4
2024-06-23 17:31:04 status half-installed libgail-common:amd64 2.24.33-4
2024-06-23 17:31:04 status unpacked libgail-common:amd64 2.24.33-4
2024-06-23 17:31:04 install libgdk-pixbuf2.0-bin:amd64 <none> 2.42.12+dfsg-1
2024-06-23 17:31:04 status half-installed libgdk-pixbuf2.0-bin:amd64 2.42.12+dfsg-1
2024-06-23 17:31:04 status unpacked libgdk-pixbuf2.0-bin:amd64 2.42.12+dfsg-1
2024-06-23 17:31:04 install libgtk2.0-bin:amd64 <none> 2.24.33-4
2024-06-23 17:31:04 status half-installed libgtk2.0-bin:amd64 2.24.33-4
2024-06-23 17:31:04 status unpacked libgtk2.0-bin:amd64 2.24.33-4
2024-06-23 17:31:04 install librsvg2-2:amd64 <none> 2.58.0+dfsg-1
2024-06-23 17:31:04 status half-installed librsvg2-2:amd64 2.58.0+dfsg-1
2024-06-23 17:31:05 status unpacked librsvg2-2:amd64 2.58.0+dfsg-1
2024-06-23 17:31:05 install librsvg2-common:amd64 <none> 2.58.0+dfsg-1
2024-06-23 17:31:05 status half-installed librsvg2-common:amd64 2.58.0+dfsg-1
2024-06-23 17:31:05 status unpacked librsvg2-common:amd64 2.58.0+dfsg-1
2024-06-23 17:31:05 install openjdk-17-jre-headless:amd64 <none> 17.0.11+9-1
2024-06-23 17:31:05 status half-installed openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:08 status unpacked openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:08 install openjdk-17-jre:amd64 <none> 17.0.11+9-1
2024-06-23 17:31:08 status half-installed openjdk-17-jre:amd64 17.0.11+9-1
2024-06-23 17:31:08 status unpacked openjdk-17-jre:amd64 17.0.11+9-1
2024-06-23 17:31:08 install openjdk-17-jdk-headless:amd64 <none> 17.0.11+9-1
2024-06-23 17:31:08 status half-installed openjdk-17-jdk-headless:amd64 17.0.11+9-1
2024-06-23 17:31:12 status unpacked openjdk-17-jdk-headless:amd64 17.0.11+9-1
2024-06-23 17:31:12 install openjdk-17-jdk:amd64 <none> 17.0.11+9-1
2024-06-23 17:31:12 status half-installed openjdk-17-jdk:amd64 17.0.11+9-1
2024-06-23 17:31:12 status unpacked openjdk-17-jdk:amd64 17.0.11+9-1
2024-06-23 17:31:12 startup packages configure
2024-06-23 17:31:12 configure libpixman-1-0:amd64 0.42.2-1+b1 <none>
2024-06-23 17:31:12 status unpacked libpixman-1-0:amd64 0.42.2-1+b1
2024-06-23 17:31:12 status half-configured libpixman-1-0:amd64 0.42.2-1+b1
2024-06-23 17:31:12 status installed libpixman-1-0:amd64 0.42.2-1+b1
2024-06-23 17:31:12 configure libsharpyuv0:amd64 1.4.0-0.1 <none>
2024-06-23 17:31:12 status unpacked libsharpyuv0:amd64 1.4.0-0.1
2024-06-23 17:31:12 status half-configured libsharpyuv0:amd64 1.4.0-0.1
2024-06-23 17:31:12 status installed libsharpyuv0:amd64 1.4.0-0.1
2024-06-23 17:31:12 configure fontconfig:amd64 2.15.0-1.1 <none>
2024-06-23 17:31:12 status unpacked fontconfig:amd64 2.15.0-1.1
2024-06-23 17:31:12 status half-configured fontconfig:amd64 2.15.0-1.1
2024-06-23 17:31:15 status installed fontconfig:amd64 2.15.0-1.1
2024-06-23 17:31:15 configure libxdamage1:amd64 1:1.1.6-1+b1 <none>
2024-06-23 17:31:15 status unpacked libxdamage1:amd64 1:1.1.6-1+b1
2024-06-23 17:31:15 status half-configured libxdamage1:amd64 1:1.1.6-1+b1
2024-06-23 17:31:15 status installed libxdamage1:amd64 1:1.1.6-1+b1
2024-06-23 17:31:15 configure liblerc4:amd64 4.0.0+ds-4+b1 <none>
2024-06-23 17:31:15 status unpacked liblerc4:amd64 4.0.0+ds-4+b1
2024-06-23 17:31:15 status half-configured liblerc4:amd64 4.0.0+ds-4+b1
2024-06-23 17:31:15 status installed liblerc4:amd64 4.0.0+ds-4+b1
2024-06-23 17:31:15 configure hicolor-icon-theme:all 0.18-1 <none>
2024-06-23 17:31:15 status unpacked hicolor-icon-theme:all 0.18-1
2024-06-23 17:31:15 status half-configured hicolor-icon-theme:all 0.18-1
2024-06-23 17:31:15 status installed hicolor-icon-theme:all 0.18-1
2024-06-23 17:31:15 configure libdatrie1:amd64 0.2.13-3 <none>
2024-06-23 17:31:15 status unpacked libdatrie1:amd64 0.2.13-3
2024-06-23 17:31:15 status half-configured libdatrie1:amd64 0.2.13-3
2024-06-23 17:31:15 status installed libdatrie1:amd64 0.2.13-3
2024-06-23 17:31:15 configure libxcb-render0:amd64 1.17.0-2 <none>
2024-06-23 17:31:15 status unpacked libxcb-render0:amd64 1.17.0-2
2024-06-23 17:31:15 status half-configured libxcb-render0:amd64 1.17.0-2
2024-06-23 17:31:15 status installed libxcb-render0:amd64 1.17.0-2
2024-06-23 17:31:15 configure libxcursor1:amd64 1:1.2.2-1 <none>
2024-06-23 17:31:15 status unpacked libxcursor1:amd64 1:1.2.2-1
2024-06-23 17:31:15 status half-configured libxcursor1:amd64 1:1.2.2-1
2024-06-23 17:31:15 status installed libxcursor1:amd64 1:1.2.2-1
2024-06-23 17:31:15 configure libgdk-pixbuf2.0-common:all 2.42.12+dfsg-1 <none>
2024-06-23 17:31:15 status unpacked libgdk-pixbuf2.0-common:all 2.42.12+dfsg-1
2024-06-23 17:31:15 status half-configured libgdk-pixbuf2.0-common:all 2.42.12+dfsg-1
2024-06-23 17:31:15 status installed libgdk-pixbuf2.0-common:all 2.42.12+dfsg-1
2024-06-23 17:31:15 configure libdeflate0:amd64 1.20-1 <none>
2024-06-23 17:31:15 status unpacked libdeflate0:amd64 1.20-1
2024-06-23 17:31:15 status half-configured libdeflate0:amd64 1.20-1
2024-06-23 17:31:15 status installed libdeflate0:amd64 1.20-1
2024-06-23 17:31:15 configure libjbig0:amd64 2.1-6.1+b1 <none>
2024-06-23 17:31:15 status unpacked libjbig0:amd64 2.1-6.1+b1
2024-06-23 17:31:15 status half-configured libjbig0:amd64 2.1-6.1+b1
2024-06-23 17:31:15 status installed libjbig0:amd64 2.1-6.1+b1
2024-06-23 17:31:15 configure libcairo2:amd64 1.18.0-3+b1 <none>
2024-06-23 17:31:15 status unpacked libcairo2:amd64 1.18.0-3+b1
2024-06-23 17:31:15 status half-configured libcairo2:amd64 1.18.0-3+b1
2024-06-23 17:31:15 status installed libcairo2:amd64 1.18.0-3+b1
2024-06-23 17:31:15 configure libfribidi0:amd64 1.0.13-3+b1 <none>
2024-06-23 17:31:15 status unpacked libfribidi0:amd64 1.0.13-3+b1
2024-06-23 17:31:15 status half-configured libfribidi0:amd64 1.0.13-3+b1
2024-06-23 17:31:15 status installed libfribidi0:amd64 1.0.13-3+b1
2024-06-23 17:31:15 configure libwebp7:amd64 1.4.0-0.1 <none>
2024-06-23 17:31:15 status unpacked libwebp7:amd64 1.4.0-0.1
2024-06-23 17:31:15 status half-configured libwebp7:amd64 1.4.0-0.1
2024-06-23 17:31:15 status installed libwebp7:amd64 1.4.0-0.1
2024-06-23 17:31:15 configure openjdk-17-jre-headless:amd64 17.0.11+9-1 <none>
2024-06-23 17:31:15 status unpacked openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:15 status half-configured openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:15 status installed openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:15 status triggers-pending ca-certificates-java:all 20240118
2024-06-23 17:31:15 status triggers-awaited openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:15 configure libtiff6:amd64 4.5.1+git230720-4 <none>
2024-06-23 17:31:15 status unpacked libtiff6:amd64 4.5.1+git230720-4
2024-06-23 17:31:15 status half-configured libtiff6:amd64 4.5.1+git230720-4
2024-06-23 17:31:15 status installed libtiff6:amd64 4.5.1+git230720-4
2024-06-23 17:31:15 configure libthai-data:all 0.1.29-2 <none>
2024-06-23 17:31:15 status unpacked libthai-data:all 0.1.29-2
2024-06-23 17:31:15 status half-configured libthai-data:all 0.1.29-2
2024-06-23 17:31:15 status installed libthai-data:all 0.1.29-2
2024-06-23 17:31:15 configure libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1 <none>
2024-06-23 17:31:15 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:15 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:15 status installed libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:15 configure libcairo-gobject2:amd64 1.18.0-3+b1 <none>
2024-06-23 17:31:15 status unpacked libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-23 17:31:15 status half-configured libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-23 17:31:15 status installed libcairo-gobject2:amd64 1.18.0-3+b1
2024-06-23 17:31:15 configure libgtk2.0-common:all 2.24.33-4 <none>
2024-06-23 17:31:15 status unpacked libgtk2.0-common:all 2.24.33-4
2024-06-23 17:31:15 status half-configured libgtk2.0-common:all 2.24.33-4
2024-06-23 17:31:15 status installed libgtk2.0-common:all 2.24.33-4
2024-06-23 17:31:15 configure gtk-update-icon-cache:amd64 3.24.42-1 <none>
2024-06-23 17:31:15 status unpacked gtk-update-icon-cache:amd64 3.24.42-1
2024-06-23 17:31:15 status half-configured gtk-update-icon-cache:amd64 3.24.42-1
2024-06-23 17:31:15 status installed gtk-update-icon-cache:amd64 3.24.42-1
2024-06-23 17:31:15 configure libthai0:amd64 0.1.29-2 <none>
2024-06-23 17:31:15 status unpacked libthai0:amd64 0.1.29-2
2024-06-23 17:31:16 status half-configured libthai0:amd64 0.1.29-2
2024-06-23 17:31:16 status installed libthai0:amd64 0.1.29-2
2024-06-23 17:31:16 configure adwaita-icon-theme:all 46.0-1 <none>
2024-06-23 17:31:16 status unpacked adwaita-icon-theme:all 46.0-1
2024-06-23 17:31:16 status half-configured adwaita-icon-theme:all 46.0-1
2024-06-23 17:31:16 status installed adwaita-icon-theme:all 46.0-1
2024-06-23 17:31:16 configure libgdk-pixbuf2.0-bin:amd64 2.42.12+dfsg-1 <none>
2024-06-23 17:31:16 status unpacked libgdk-pixbuf2.0-bin:amd64 2.42.12+dfsg-1
2024-06-23 17:31:16 status half-configured libgdk-pixbuf2.0-bin:amd64 2.42.12+dfsg-1
2024-06-23 17:31:16 status installed libgdk-pixbuf2.0-bin:amd64 2.42.12+dfsg-1
2024-06-23 17:31:16 configure libpango-1.0-0:amd64 1.54.0+ds-1 <none>
2024-06-23 17:31:16 status unpacked libpango-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 status half-configured libpango-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 status installed libpango-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 configure libpangoft2-1.0-0:amd64 1.54.0+ds-1 <none>
2024-06-23 17:31:16 status unpacked libpangoft2-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 status half-configured libpangoft2-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 status installed libpangoft2-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 configure libpangocairo-1.0-0:amd64 1.54.0+ds-1 <none>
2024-06-23 17:31:16 status unpacked libpangocairo-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 status half-configured libpangocairo-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 status installed libpangocairo-1.0-0:amd64 1.54.0+ds-1
2024-06-23 17:31:16 configure librsvg2-2:amd64 2.58.0+dfsg-1 <none>
2024-06-23 17:31:16 status unpacked librsvg2-2:amd64 2.58.0+dfsg-1
2024-06-23 17:31:16 status half-configured librsvg2-2:amd64 2.58.0+dfsg-1
2024-06-23 17:31:16 status installed librsvg2-2:amd64 2.58.0+dfsg-1
2024-06-23 17:31:16 configure libgtk2.0-0t64:amd64 2.24.33-4 <none>
2024-06-23 17:31:16 status unpacked libgtk2.0-0t64:amd64 2.24.33-4
2024-06-23 17:31:16 status half-configured libgtk2.0-0t64:amd64 2.24.33-4
2024-06-23 17:31:16 status installed libgtk2.0-0t64:amd64 2.24.33-4
2024-06-23 17:31:16 configure librsvg2-common:amd64 2.58.0+dfsg-1 <none>
2024-06-23 17:31:16 status unpacked librsvg2-common:amd64 2.58.0+dfsg-1
2024-06-23 17:31:16 status half-configured librsvg2-common:amd64 2.58.0+dfsg-1
2024-06-23 17:31:16 status installed librsvg2-common:amd64 2.58.0+dfsg-1
2024-06-23 17:31:16 status triggers-pending libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:16 configure libgail18t64:amd64 2.24.33-4 <none>
2024-06-23 17:31:16 status unpacked libgail18t64:amd64 2.24.33-4
2024-06-23 17:31:16 status half-configured libgail18t64:amd64 2.24.33-4
2024-06-23 17:31:16 status installed libgail18t64:amd64 2.24.33-4
2024-06-23 17:31:16 configure libgtk2.0-bin:amd64 2.24.33-4 <none>
2024-06-23 17:31:16 status unpacked libgtk2.0-bin:amd64 2.24.33-4
2024-06-23 17:31:16 status half-configured libgtk2.0-bin:amd64 2.24.33-4
2024-06-23 17:31:16 status installed libgtk2.0-bin:amd64 2.24.33-4
2024-06-23 17:31:16 configure libgail-common:amd64 2.24.33-4 <none>
2024-06-23 17:31:16 status unpacked libgail-common:amd64 2.24.33-4
2024-06-23 17:31:16 status half-configured libgail-common:amd64 2.24.33-4
2024-06-23 17:31:16 status installed libgail-common:amd64 2.24.33-4
2024-06-23 17:31:16 trigproc libc-bin:amd64 2.38-13 <none>
2024-06-23 17:31:16 status half-configured libc-bin:amd64 2.38-13
2024-06-23 17:31:16 status installed libc-bin:amd64 2.38-13
2024-06-23 17:31:16 trigproc ca-certificates-java:all 20240118 <none>
2024-06-23 17:31:16 status half-configured ca-certificates-java:all 20240118
2024-06-23 17:31:16 status installed openjdk-17-jre-headless:amd64 17.0.11+9-1
2024-06-23 17:31:16 status installed ca-certificates-java:all 20240118
2024-06-23 17:31:16 configure openjdk-17-jdk-headless:amd64 17.0.11+9-1 <none>
2024-06-23 17:31:16 status unpacked openjdk-17-jdk-headless:amd64 17.0.11+9-1
2024-06-23 17:31:16 status half-configured openjdk-17-jdk-headless:amd64 17.0.11+9-1
2024-06-23 17:31:16 status installed openjdk-17-jdk-headless:amd64 17.0.11+9-1
2024-06-23 17:31:16 configure openjdk-17-jre:amd64 17.0.11+9-1 <none>
2024-06-23 17:31:16 status unpacked openjdk-17-jre:amd64 17.0.11+9-1
2024-06-23 17:31:16 status half-configured openjdk-17-jre:amd64 17.0.11+9-1
2024-06-23 17:31:16 status installed openjdk-17-jre:amd64 17.0.11+9-1
2024-06-23 17:31:16 configure openjdk-17-jdk:amd64 17.0.11+9-1 <none>
2024-06-23 17:31:16 status unpacked openjdk-17-jdk:amd64 17.0.11+9-1
2024-06-23 17:31:16 status half-configured openjdk-17-jdk:amd64 17.0.11+9-1
2024-06-23 17:31:16 status installed openjdk-17-jdk:amd64 17.0.11+9-1
2024-06-23 17:31:16 trigproc libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1 <none>
2024-06-23 17:31:16 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
2024-06-23 17:31:16 status installed libgdk-pixbuf-2.0-0:amd64 2.42.12+dfsg-1
